25
# x y z
2	2	99.79624659121
6	2	99.573544553149
10	2	99.307655844845
14	2	98.977407242179
18	2	98.571786533206
2	6	99.572682068965
6	6	99.306571306338
10	6	99.007847476532
14	6	98.660521299134
18	6	98.256276735746
2	10	99.331322441361
6	10	98.98902219931
10	10	98.632667309408
14	10	98.255367168441
18	10	97.853537967791
2	14	99.082293987704
6	14	98.649677353133
10	14	98.225005558007
14	14	97.812173736294
18	14	97.413207750496
2	18	98.837600583375
6	18	98.322653245972
10	18	97.835705061529
14	18	97.390483236551
18	18	96.994127302866
253
# a b m n err i ip iperr k r rhoa u valid 
1	2	3	4	3.00690799168655e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51100681811342e+02	0.00000000000000e+00	2.18733155260809e+03	0.00000000000000e+00	1
2	3	4	5	3.00749246500790e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51282202457429e+02	0.00000000000000e+00	2.01912457779717e+03	0.00000000000000e+00	1
3	4	5	6	3.00540758359783e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.00186485453477e+01	0.00000000000000e+00	1.47974871026540e+03	0.00000000000000e+00	1
4	5	6	7	3.05195406962362e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.75410935655816e+02	0.00000000000000e+00	1.68497086368338e+03	0.00000000000000e+00	1
5	6	7	8	3.00390287501313e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.97793287834700e+01	0.00000000000000e+00	2.04411692701040e+03	0.00000000000000e+00	1
6	7	8	9	3.00501371486462e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51195632708276e+02	0.00000000000000e+00	3.01564083301256e+03	0.00000000000000e+00	1
7	8	9	10	3.00484537783846e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51346781466771e+02	0.00000000000000e+00	3.12352899015499e+03	0.00000000000000e+00	1
8	9	10	11	3.00412568778019e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.00030020459552e+01	0.00000000000000e+00	1.93914339398195e+03	0.00000000000000e+00	1
9	10	11	12	3.04681327817641e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.75043429200083e+02	0.00000000000000e+00	1.86922057861997e+03	0.00000000000000e+00	1
10	11	12	13	3.00338530373440e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.98616051073484e+01	0.00000000000000e+00	2.35906764571413e+03	0.00000000000000e+00	1
11	12	13	14	3.00445530573692e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51386830026054e+02	0.00000000000000e+00	3.39789991900224e+03	0.00000000000000e+00	1
12	13	14	15	3.00432274509180e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51462606802508e+02	0.00000000000000e+00	3.50385238050817e+03	0.00000000000000e+00	1
13	14	15	16	3.00340548059101e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.99799652625646e+01	0.00000000000000e+00	2.34856617517418e+03	0.00000000000000e+00	1
14	15	16	17	3.05296197243724e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.74500435939271e+02	0.00000000000000e+00	1.65118555011447e+03	0.00000000000000e+00	1
15	16	17	18	3.00383851940265e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.00013930217340e+01	0.00000000000000e+00	2.08417320924739e+03	0.00000000000000e+00	1
16	17	18	19	3.00472559320188e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51653939287636e+02	0.00000000000000e+00	3.20920427994795e+03	0.00000000000000e+00	1
17	18	19	20	3.00420915199297e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51604088138542e+02	0.00000000000000e+00	3.60177271792134e+03	0.00000000000000e+00	1
18	19	20	21	3.00470457940516e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-7.99608375973652e+01	0.00000000000000e+00	1.69963838870677e+03	0.00000000000000e+00	1
19	20	21	22	3.06294224446638e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.74071843442254e+02	0.00000000000000e+00	1.38868871113922e+03	0.00000000000000e+00	1
20	21	22	23	3.00555779648870e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-8.01647926724150e+01	0.00000000000000e+00	1.44238445641781e+03	0.00000000000000e+00	1
21	22	23	24	3.00724228618973e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51935612076142e+02	0.00000000000000e+00	2.09789572098953e+03	0.00000000000000e+00	1
22	23	24	25	3.00611000612277e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.51737106521975e+02	0.00000000000000e+00	2.48341987672277e+03	0.00000000000000e+00	1
1	2	4	5	3.03989467118287e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-6.04569681090255e+02	0.00000000000000e+00	1.51541462346931e+03	0.00000000000000e+00	1
2	3	5	6	3.00897055319071e-02	0.00000000000000e+00	0.00000000000000e+00	0.00000000000000e+00	-1.18037740534750e+02	0.00000000000000e+00	1.31583569067998e+03	0.00000000000000e+00	1
